Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Mauritania,MRT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,1030212000.41673,1054996888.99734,1035137271.17351,1040980129.177,1029107101.25648,1018401161.757,1127764309.30784,1171304535.41917,1159211752.23276,1321546724.04137,1283687142.99155,1307270999.9576,1151990506.9822,1225538759.73357,1192505259.24186,1386201290.38923,1529652377.67553,1467811202.47997,1640731240.21113,1825911048.54785,1777074245.29269,1735423858.77446,1966155248.0187,2120378183.01509,2211514340.60968,2276807162.60762,2453669791.49813,2318701520.52377,2285131442.14169,2773431343.99564,2932987263.78825,3265600625.27673,3081802882.12633,3061067238.90055,3004945791.13291,2842002432.19513,2877502525.13844,,,
Mauritius,MUS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,2327334972.37622,2330246593.82861,2378502726.24764,2396153098.51515,2086883394.04153,2082666565.74154,2179975214.08574,2278408156.82902,2405843981.23035,2579022723.85352,3000500270.29872,3513861383.50824,3675164572.23334,3809659925.84828,3956908290.49861,4260903736.97421,4515496643.56826,4636828516.67211,4709742967.16091,4964617916.15547,5218939561.56899,5287731338.08942,5702575318.48334,5853014481.17399,6318878750.53959,6735207325.52142,6924197335.64891,7139808185.04606,7527523786.82185,7495551832.58871,8539336395.56798,9677666470.14494,9402946676.87153,8831046764.70972,8843103204.67946,9337271327.0506,9259005256.30997,9884778555.65439,9974230003.22868,10952039827.504,11558258690.8173,,,
Mayotte,MYT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,242846188093.794,251463087068.072,273791000313.621,299673587492.087,319149873414.997,329720610212.866,341042542703.315,342499744173.821,370789656950.763,399725619613.08,432323031063.696,477292084983.195,439459116800.546,392450153086.004,412686933258.811,428844873406.428,388550167181.827,403050091270.334,414601560893.716,436515570511.211,469134970217.667,503381530594.275,527454285999.194,599064429668.77,625791109613.123,540736609732.606,580592225251.933,632804187656.513,663526013917.989,702464676000.56,738392575253.278,733043272000.062,734542668927.174,741206649650.192,807928497731.056,824875371842.179,843700549201.087,898845794887.596,897481765633.293,860443250560.689,903217619857.606,914275535099.742,926464823393.477,923057827737.113,967093696089.734,999065003575.655,1011657694057.12,,,
Micronesia,FSM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MNA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,479231407962.653,503165721997.766,516294594371.478,527288508674.065,545727334824.166,566598827572.888,597311194878.373,611985734418.897,674646331178.09,724363819097.788,771620999692.455,791913353146.03,863802911375.64,914836997523.242,1005398570659,1015969122067.01,1056004916027.46,1132929233853.77,1155262740275.72,1112183330344.6,1123479755644.62,1140550497515.8,1138857092638.52,1170634475442.3,,,
Middle East & North Africa (all income levels),MEA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251216771719.27,1325740112142.65,1394793384216.01,1468486732331.18,1562283662436.08,1708190997043.13,1880100784063.95,2053994364867.4,2177939692786.99,2092314806033.84,2258347838394.21,2472218732923.14,2514055316183.28,2579275846531.68,2618015940304.51,2493954013023.72,2502273278591.53,,,
Middle East & North Africa (IDA & IBRD),TMN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,476016956975.414,499790731283.579,512831541572.749,523751714050.205,542066861530.801,562798358466.735,593304722163.597,607880832036.68,670121132016.975,719505139230.961,766445341663.737,786601583888.982,858008941958.953,908700716300.872,998654846490.827,1009154495785.91,1048921749130.52,1125330096080.81,1147513800213.99,1104723345992.95,1115944000371.34,1132900240016.35,1131218193674.61,1162782429264.28,,,
Middle East (developing only),MDE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East and North Africa (IFC classification),CME,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,7112236753452.91,6968002880737.54,7231282226800.86,6815123320949.41,7019242793389.22,7276761921649.12,7510029700107.14,8630537716488.28,8586825341351.12,9919408111085.77,10685771543062.8,11889725851293.7,13871860572745.5,14466310276169.9,14995708324482.8,16252676116109.1,17153879055583.6,18131050426621.7,18921145096292.4,19880618215527.6,20813176169014.7,21616540969034.8,,,
Moldova,MDA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,3182500452.80484,3288960883.76716,3481692527.0447,3223240304.52485,2847445985.90117,3045591018.93911,3448896821.5318,3757558959.54956,4340721656.12518,4708897977.25273,5042590757.24462,5199344715.13884,5294727843.37651,5636442240.40891,5211533903.25839,5828788841.8721,6317679891.68907,6540900781.63211,7106644815.19711,7323444070.7423,7127225197.40305,7512520283.49568,,,
Monaco,MCO,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962489358.03975,5848092498.31879,7485418875.56694,8439748306.1937,8326957548.54699,8525417298.41669,8585894659.66659,,,
Montenegro,MNE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660319935.60129,3538817093.55177,3787027883.76923,3543092839.4519,3634403927.54087,3799676657.72582,3667284790.15954,3867252213.13683,3938637854.63703,4153645396.108,4275567075.47546,,,
Morocco,MAR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,15289238532.3294,16011813836.438,16080979731.7558,16446195156.3416,18657113574.2136,19926244721.3961,21314470191.0981,23330999751.8823,23021132826.0056,24116246749.2994,24794885177.19,23446484094.2734,24950568453.6358,25866340973.629,27083096525.9639,28309133751.09,32144295983.4973,32648065211.5406,36054075225.2143,36625187457.9315,37768370056.2745,40912410841.0123,40311702015.8558,39700487747.2335,43246611067.1521,42135514320.0701,47088207329.643,46563504833.2252,49929763807.0728,50880314259.6451,50849070877.2167,54183342418.619,56367332581.6947,60904591105.4827,63345117827.0017,64916246941.7764,69008510696.2379,71391847690.5779,76158225914.9001,79499596906.5986,81225062859.9318,83916593364.375,85433121486.5489,90267202165.4097,91776305402.2838,98548099917.6206,101365581186.898,,,
Mozambique,MOZ,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,2888428426.58216,2857861609.06469,2702630321.52877,2268399451.10115,2154834285.77699,2201515549.11758,2175691106.59456,2040266163.85627,2067557777.47108,2158116480.3973,1779513976.76528,2263958813.00212,1862050986.31733,1987964649.04311,2234805981.62592,1921969941.61294,2661895389.207,3247959254.93937,2486945626.04657,629071647.707568,3222072133.31271,3004291966.72256,3992561282.98544,4902820337.07636,5463010570.87854,5981192134.91888,6493997520.58923,7121127395.388,7765091867.52181,8407859273.37196,8512625835.2352,8967371264.01641,9445036135.42254,10656772023.4417,11630356569.6258,12361985324.1185,12630272590.8249,,,
Myanmar,MMR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48044743732.5172,,,,,,,,,
Namibia,NAM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,3426903884.91784,4415728302.80841,4649513674.03291,5264087893.92154,4934543908.52921,5357803850.72715,5661530513.58431,5689898778.06878,5731621788.18564,5999752040.1205,6454533716.09841,6441856745.4229,7483248704.74876,7286243759.07273,7675892662.95905,7437882846.81526,8593001175.97044,8499233693.29998,9332810718.39965,9363106780.31788,9554283659.27056,10239416424.3103,11155717934.67,12359093019.8881,13287580922.1004,13795246331.1061,13666387505.3304,,,
Nauru,NRU,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10777762953.3886,10726480299.2998,11041719921.8094,11438523880.0456,11837486410.902,12051992868.6148,12327085933.0712,13077609496.0337,13820119382.6133,14877174068.8829,15410601019.3891,16253872950.8641,16849512333.399,18265395090.691,19065291506.9482,19487214468.1454,,,
Netherlands,NLD,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,287671640042.794,296246670169.612,306747563106.549,327390655723.432,330713107012.017,325083671521.136,343631823547.133,350044608038.414,356650051885.041,359415612222.109,362004832364.586,360621406915.776,358925455250.543,363774485504.208,377590415959.844,376847193841.768,390105531852.344,395863100338.168,406020322404.413,423652933223.856,432700937903.473,446064236371.654,449341973271.293,457269188267.779,477390895007.251,499744175514.582,518018606189.575,542301465709.379,562785773201.568,600638059608.815,627121908673.186,623219452560.7,624208345905.197,634407680234.791,648819130950.303,650964327105.644,694739862173.42,716263526126.884,702112257722.639,683091935896.569,698333582382.587,714387498349.659,703907576143.774,697205581758.395,693371548439.265,717412887899.584,730123163873.853,,,
Netherlands Antilles,ANT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,47940242157.0254,51645747572.8001,56836187103.016,54713291407.489,50516024455.1704,51910220966.7849,49890264591.4313,50503515395.0634,51036237826.9138,50816490508.1387,52823574174.4744,51739936684.7794,54229703124.8467,55054053315.0061,54614437612.0848,59107670687.3729,61188602369.6006,63913949292.5755,64349254673.4553,63629528698.1967,59985079790.973,60881301332.626,65002819303.3633,69497732297.2122,72854506412.8219,74314851912.7327,77834380083.5947,79388061567.2765,82246318948.0804,84083562341.5223,89252258877.9616,93581033571.8178,100516866662.771,103895538083.513,105651606301.737,106918540126.393,113350865464.78,108308279114.667,113146101641.751,116381588469.21,121387580490.497,123402008780.402,131190027060.922,135741440885.085,139565368248.025,143952072268.478,,,
Nicaragua,NIC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,4033645660.30933,4472266602.25141,4766820552.12297,5012672807.8119,5430389155.94028,5632408673.41297,5817556340.71586,5875254204.97624,5955456237.12411,6013799060.67365,6257697832.76662,6587199691.62352,6622671776.25157,7022161773.08619,7540685133.68103,7550263246.30885,7664409359.27713,8111636304.00502,8559661191.10014,8849101810.24348,9448164741.991,10390542645.8009,10965748741.3221,,,
Niger,NER,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244140995.49826,4255796977.2694,4417778675.95294,4586825197.21743,5000345798.39877,5125629370.53296,5576791335.30956,5819626382.53201,6109789849.54325,6271342003.69335,6499665583.88196,,,
Nigeria,NGA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,127256411235.933,117628958264.211,95189700304.0088,78487783667.3176,82490117712.6945,62604812763.1394,51749849535.892,62473087001.1265,60296219276.0832,62590466496.8795,76086712264.8156,76191283619.1207,50075592743.6822,56004621216.042,72022966650.6356,80879980114.241,81599357224.6966,77800813757.4995,94399869182.4859,103961358795.938,110280310587.114,120368816525.976,131511556798.996,163815024415.333,168702428088.307,201773789610.122,224486614828.538,237483887336.693,255256407346.483,295825500512.735,278967371818.812,316948896916.12,314330962400.642,338397769243.72,328868782574.683,300803186024.674,,,
North America,NAC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,4726348561654.68,4845617631926.06,5116396773413.79,5402702268655.38,5201724710886.14,5200182809310.96,5470572281704.84,5682803801228.67,5964602489719.63,5928767156744.67,5810150577058.59,6049268798805.43,6089204510947.8,6300835247817.14,6798957730487.29,7087782012204.54,7339986723220.91,7615459912890.74,8048178230275.27,8236228895393.36,8325641988321.33,8342319690334.49,8609861263557.41,8810443866924.96,9207835464413.29,9522998919368.5,9912513915612.66,10452250324591.1,11044716055677.4,11513501162610.8,11979806039839.1,12138921114873.1,12351976924949.3,12648066030022.6,13094484543706.4,13506952514640.1,13989468068459.4,14028808118065.7,13732243200993.7,13501011876670.6,13992843679478.8,14339498988107.9,14826771252824.7,15034119447387.4,15480783853579.7,16001006910403.9,16154697294852.2,,,
Northern Mariana Islands,MNP,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,99026388883.8594,105479597582.286,108970635624.01,115933173319.408,118078747327.943,120070478321.179,122870264506.922,124580457040.924,125744714136.949,130075367404.492,139620281579.165,145622841903.395,146814954136.269,147653531164.076,156890175262.861,165466508649.82,163327574067.252,161718231941.24,156765305010.151,154903577814.275,157040864028.16,164945995015.472,168199079049.921,172194664600.719,180851040032.207,191172983113.99,201634009135.058,218869048585.169,225394857152.337,231854328874.569,249999035017.355,261944055283.007,258176536656.133,262968405846.001,281630900729.053,307288395787.014,326896926936.311,336378236383.242,347163373791.637,322604631739.32,337368314851.823,345263798961.391,358314453448.548,367740850231.944,373675599989.479,372646607839.074,362931711314.78,,,
OECD members,OED,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,13453338990384.7,13906531516052,14690113766501.9,15553003672064.4,15264599499358.2,15356644654035.4,16067815552638.6,16590772526454.7,17386017055279.6,17696126710283.5,17594043827819.6,17916924226948.1,18076665373139,18463652436906.4,19350918982139.1,20100601344573.8,20920223797445.1,21640810858664.9,22802428760016.7,23551768712940.2,24217492931045.1,24575984525930.5,25094753359333.1,25466786439164.4,26301734518095.7,27089872883978.7,27993618110508.6,29069940877321,30087440751304.1,30985308177590.6,32069991581597.4,32511207624310.4,32988267518907.2,33669728955836.2,34823395188793.4,35684592675327.5,36743344191781.1,37422478410621.8,36755606000776,35754089355565.2,37026455461753.6,37594251678153.6,38162787538466.3,38714957854601.1,39601805722871.8,40890547190857.2,41483936078917.8,,,
Oman,OMN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14973846516.3987,16368311981.7597,17599061353.3279,17912599635.059,18868639930.0644,18230594122.5366,20504644496.6285,27486033479.1933,33133390134.5474,28984377717.5659,32412969310.3392,31084792861.1379,37203431059.0341,38589786326.9476,38509546862.2737,42964621282.1483,,,,
Other low-income,LIO,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133440631854.042,140792770303.648,167954549970.639,191346536085.565,212419820725.665,199166823488.104,220762282342.132,259405828145.699,272910111572.867,287717809382.192,295877008660.962,286354647406.444,,,,
Pacific island small states,PSS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5535731736.32019,,,,,,,,,
Pakistan,PAK,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,64038040680.0198,71540014277.9156,75150798502.7349,78050492328.2227,80736413696.395,84025703671.4108,88899537536.4931,90173786808.5139,93524124345.7511,99942454329.9319,103378937632.978,103899243261.386,110195623877.004,112878069249.917,113574191886.159,114662390308.957,120704516057.76,127898967151.343,135866958476.181,143516120495.579,148276170463.218,155272464898.107,155231349175.96,164651691074.572,169759861711.731,177179406724.863,182022712686.028,190601820036.761,202118144216.204,214567193621.225,230021243151.169,,,
Palau,PLW,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,4868988738.88557,5158063671.96928,5340902894.74693,5254476665.59408,5454248823.01016,5353307850.78191,5240827879.8481,5894779667.51033,5914699200.65398,6603774724.1857,7217679015.52633,7888974932.9452,7998332434.63175,7857077496.62295,8604426965.07583,8878149833.20835,9949307472.58113,8204238087.61943,8233285859.49936,8737429497.92483,9296745487.71766,10638709133.4219,11441390352.1039,11906158216.5771,11506356012.3872,11871976846.0896,12700967686.7983,13644822303.4609,13759310432.2432,14157750358.8796,14268150010.2092,15292554834.0755,16076334310.6496,16534491851.8876,18170337261.172,19507957269.6081,21103472293.7922,23513758854.4493,24466528244.2116,25207594841.2752,29020006169.4415,31788625898.5647,34450723792.0851,35809742873.2882,36257651262.1021,37625485546.0194,,,
Papua New Guinea,PNG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10066357735.3538,,,,,,,,,
Paraguay,PRY,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,11541519648.1015,11706101224.0878,11422675009.836,11784438488.6991,11462084531.651,10144104687.4879,10989224948.6697,12355109125.2965,11713520046.9812,12212870913.2473,11949301951.1127,12539189467.3681,14032227293.8,14845094936.8038,14351154096.7333,15940754778.7166,17283794083.9037,16787527238.3453,18948459959.1902,19607163626.9028,19449538800.5156,20146595605.4102,,,
Peru,PER,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,37817206938.5511,39255476590.6125,40188966817.0563,43203573677.9498,45667071607.4006,46995834310.4853,46938348949.4643,47365741123.0637,44986870888.4403,46068231795.9389,49216572090.2715,52821423406.5556,53372321762.3002,46583277329.8966,48147965779.4465,50464495477.2124,54750647418.6008,61503305569.1869,142955169588.91,154841572184.457,45380040867.1067,48718424914.5201,48756929342.671,50713866017.568,57987411215.5083,62543336435.836,63987593200.3335,68017820926.2655,67022321918.9011,65665447363.5333,66059688452.2919,66470623065.1705,70006176474.4547,72416518755.6337,74976553697.3788,78398809610.2845,83020138677.18,92482622267.2006,101392875094.975,104973702211.926,117023058823.15,126176468338.977,135741583199.556,144910810789.421,148486563635.491,151848434214.636,155479265642.473,,,
Philippines,PHL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,41085340284.89,42042723772.0853,46756328256.3523,50094179532.6148,52976334678.3748,57337878301.8,60393531541.7916,64444931908.3257,65694683328.4756,68363663816.9038,72101943394.7956,73329178476.377,74326740635.6903,67128154531.6432,62322225130.6557,64304628518.8456,69242627774.3994,75171014479.1719,78885394485.7211,83810388479.3871,84166374575.7076,86488848542.199,86982837336.6078,93244524393.8385,98041578935.4544,104151199554.45,112196632074.329,121296813307.979,126732894022.703,138623891334.693,142194210614.939,148684386636.428,155505473592.87,160288777340.589,167439463586.798,172899854263.046,177822509472.206,189382639532.102,201772944082.561,213949432087.836,217524355215.443,235110571721.264,259243772609.154,270887270351.716,293668355472.599,316090416785.457,,,
Poland,POL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,116755901524.967,129733117811.242,155156780462.23,189723241222.879,209630233539.167,222879852880.439,238682344435.194,252348685538.55,262439986397.458,273363716717.51,277088029229.765,282619999355.405,289062639880.982,300124490169.312,318353220285.219,336039193266.626,359580676519.588,382475865191.675,397195096918.241,407576947581.863,426738375317.665,430982708475.902,437984692893.426,454597460458.65,477833133266.048,489919721187.415,,,
Portugal,PRT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,60488169066.6513,65273742449.7835,70638371814.8685,79995946066.1651,80737655877.1664,75410445512.4544,80051253923.1697,83313948649.9987,83440214654.7674,87087763020.3135,88778465272.908,87244177783.336,87398249549.6624,88671662754.4963,86644665354.2314,91980176333.2613,102746373532.52,109596950744.224,117721746934.468,125464458956.644,134483489848.543,140376668721.159,146476419734.216,145021580150.272,149598774368.558,151522446170.029,155150633026.562,161263471759.05,171104278960.229,178773087596.298,179616606889.2,183001548828.655,186161839059.131,185599046390.308,187922586991.559,188435200183.893,187737469651.347,193252329877.682,188537254333.736,186207986706.88,189091704724.967,185763694388.584,176865714922.569,179742830045.59,181412568445.818,185363954600.539,191107330785.248,,,
Post-demographic dividend,PST,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,13043327345610.9,13482831458432,14230829961672.7,15056279497821.9,14751772269802.9,14833189395662.8,15526471680071.5,16043362321743.5,16803040815405.9,17079384283833.5,16946593240490.7,17224955592616.7,17424103128578.6,17858397787396.1,18726188814506,19450770167872.3,20294010012241.5,20988623730499.9,22132820839374.6,22860616432575.1,23461799875238.3,23777723198162.7,24236484335241.7,24469058661185.9,25272121425876.2,26097176638335.6,26898557194396.9,27877280841958.8,28799948975605.1,29669663343443,30690588338776.7,31165887890764.2,31617258058011.8,32262604178177.7,33303324014970.6,34082634462018.7,35092268875410.9,35673463062060.1,35020032932277.9,34007742584897.5,35199915030431.5,35684461075668.4,36202370010502.3,36662236934776.5,37430108532662.7,38574215344684.6,39087966325801.9,,,
Pre-demographic dividend,PRE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,203039793000.15,210963016381.91,239531956018.724,259681308273.593,269126568369.942,268879715454.132,298499446636.622,318730145235.616,339718041528.421,368052193496.088,394916953298.71,452514054062.742,469676076909.805,539160302517.452,591719316859.12,607348625131.291,668578726515.139,751806033397.513,741214235571.207,825583186556.872,852608671617.823,920471190160.036,944353610481.506,930360717413.452,,,
Puerto Rico,PRI,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27549332201.8101,27838054823.6465,42176146590.4279,52426168957.8363,65034945910.0531,62287798877.2848,78062365977.0662,102546926157.182,112979690306.054,120595095343.324,124102146124.861,110020047153.808,,,,
Reunion,REU,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,61184916982.5617,56315344379.2781,52658907635.3702,55508389387.0242,61388349124.2588,65456393705.8241,65724473981.8855,66331730507.0215,68909863364.1946,70066789691.2979,73518484904.4931,77245348824.7107,79044036760.8313,84054946609.4771,92660426078.443,101871585742.35,114669319382.606,129113062932.232,142043461223.816,132270269199.801,133898192630.258,134093029912.558,134548207357.756,139994745065.955,147895176226.591,154780072685.908,160888153160.086,,,
Russia,RUS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,683026587391.138,520191879186.389,425117378158.251,384698840174.561,446690848015.102,465237621266.041,437302181803.781,527355323638.868,644249003410.641,664240318497.601,688223634229.259,736910082725.562,850785931393.647,937190211425.603,1060645457755.79,1240807501981.26,1306610156841.11,1085593810713.86,1215956560148.68,1350231300950.83,1398974034234.58,1398243957788.31,1396260173106.19,1313942235948.39,1240956392867.46,,,
Rwanda,RWA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,1418783349.03548,1580575388.7043,1570428354.64674,1800272264.44256,1699363894.45989,1686313959.88006,1810554001.31791,1695892396.73271,1836859669.14307,1800700613.16316,1788870715.02755,1853135956.08409,1934068949.18187,1827302896.42592,731314706.673718,1130689221.41575,1231365023.27097,1507508538.88589,1643722915.83806,2028111246.62262,2315123494.84433,2436197537.15732,2700300464.15287,2553970198.61769,2866939410.92763,3208371691.70155,3748152588.61898,3972106357.43035,3979964100.85761,4397125964.15616,4693570084.21054,5117375335.59793,5539697153.83976,5788804095.76428,6277538234.81328,6871198059.50883,7300519147.72661,,,
Samoa,WSM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549191517.8898,,,,,,,,,
San Marino,SMR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154367828.448054,,,,,,,,,
